Departamento;Provincia;tmean;tmax;tmin;humr;ptot;Ano;Semana;tmean_clima;tmax_clima;tmin_clima;humr_clima;ptot_clima;Tipo caso;Casos
PIURA;PIURA;26.4;31.1;23.4;79.2;14.5;2025;10;26.2;31.5;22.7;73.5;14.5;TOTAL;35
PIURA;SECHURA;26.9;31.5;24;75.5;3.5;2025;10;26;30.8;22.9;74.1;7.4;TOTAL;1
PIURA;SULLANA;25.4;29.8;22.8;82.9;27.5;2025;10;25.4;30.4;22.3;76.9;16.1;TOTAL;6
PIURA;TALARA;25.9;29.7;23.4;80.9;12.3;2025;10;25.4;29.8;22.7;76.4;10;;
PIURA;AYABACA;18.1;22.2;15.7;91;68.3;2025;11;18.3;22.5;15.6;89;17.5;;
PIURA;HUANCABAMBA;16.1;19.9;13.5;91;38.5;2025;11;16.3;20.5;13.3;88.4;12.8;;
PIURA;MORROPON;23.5;27.7;20.3;81.6;29.9;2025;11;23.4;27.8;20.2;81.8;16.4;;
PIURA;PAITA;26;30.3;23.2;72.4;2.3;2025;11;25.8;30.3;23;75.5;5.7;;
PIURA;PIURA;26.2;31.2;22.6;71.6;15.6;2025;11;26.3;31.6;22.7;73.1;10.2;TOTAL;33
PIURA;SECHURA;25.9;30.4;22.9;71.2;3.5;2025;11;25.8;30.6;22.9;74.8;6;TOTAL;3
PIURA;SULLANA;25.3;30.2;22.2;77;12.3;2025;11;25.4;30.4;22.2;76.7;13.6;TOTAL;4
PIURA;TALARA;25.5;30;22.7;74.5;3.7;2025;11;25.3;29.7;22.7;76.4;7.9;;
PIURA;AYABACA;18.6;23.1;15.6;88.1;24.1;2025;12;18.3;22.4;15.7;90;25.4;;
PIURA;HUANCABAMBA;16.5;20.8;13.4;88.7;15.7;2025;12;16.2;20.3;13.4;89.6;18.1;;
PIURA;MORROPON;23.5;28.1;20;81.6;11.2;2025;12;23.2;27.5;20.1;82.9;28.8;TOTAL;1
PIURA;PAITA;25.5;30.5;22.6;72.8;0.9;2025;12;25.5;30;22.9;76.5;10.5;TOTAL;1
PIURA;PIURA;26.1;31.8;22.2;70.5;5.1;2025;12;26;31.2;22.5;74.7;22;TOTAL;27
PIURA;SECHURA;25.5;30.8;22.2;71;2;2025;12;25.5;30.1;22.6;76.4;7.8;TOTAL;4
PIURA;SULLANA;25.5;30.8;22;74.4;6.5;2025;12;25.3;30.3;22.2;77.7;24.2;TOTAL;3
PIURA;TALARA;25.4;30.3;22.4;73.2;1.4;2025;12;25.2;29.6;22.5;77.1;11.8;;
PIURA;AYABACA;18.9;23.4;16.1;89.8;46;2025;13;18.3;22.6;15.5;89.1;18.1;;
PIURA;HUANCABAMBA;16.8;20.7;14.1;89.6;14.5;2025;13;16.3;20.5;13.2;88.7;13.8;TOTAL;1
PIURA;MORROPON;23.9;28.3;20.6;81.7;38.3;2025;13;23.2;27.6;19.9;82.5;17.9;;
PIURA;PAITA;25.7;30.3;23.1;74.6;12.8;2025;13;25.3;29.9;22.5;76.2;9.1;;
PIURA;PIURA;26.4;31.8;22.7;72.5;42.3;2025;13;25.8;31.3;22.2;74.4;14.1;TOTAL;47
PIURA;SECHURA;25.5;30.1;22.6;73.6;13.1;2025;13;25.1;29.8;22.2;76.6;7.9;TOTAL;2
PIURA;SULLANA;25.7;31;22.4;77.4;83.5;2025;13;25.3;30.5;22;76.7;15.8;TOTAL;8
PIURA;TALARA;25.6;30;22.9;76.7;41.2;2025;13;25;29.6;22.3;76.5;11.7;;
PIURA;AYABACA;18.5;22.2;16.3;92.2;97.1;2025;14;18.4;22.6;15.5;88.6;19;;
PIURA;HUANCABAMBA;16.4;20.4;14.3;93.2;48.1;2025;14;16.3;20.6;13.2;88.2;15.3;;
PIURA;MORROPON;22.9;26.7;20.6;90.3;70.8;2025;14;23.1;27.6;19.6;82.2;15.1;TOTAL;1
PIURA;PAITA;24.6;28.3;22.3;86.5;16.4;2025;14;24.8;29.6;22;76.4;5.6;TOTAL;1
PIURA;PIURA;24.7;29;22;86.6;37.8;2025;14;25.5;31.1;21.7;74.8;9.9;TOTAL;39
PIURA;SECHURA;24;27.4;22;87;7.9;2025;14;24.3;29;21.5;78.6;3.6;TOTAL;4
PIURA;SULLANA;24.7;29.3;22;86;63.8;2025;14;25.1;30.4;21.7;76.6;14.8;TOTAL;7
PIURA;TALARA;24.8;28.7;22.5;85.9;33.3;2025;14;24.8;29.6;22;76;8.1;TOTAL;2
PIURA;AYABACA;18.5;22.5;16;91.4;52.8;2025;15;18.3;22.5;15.5;88.4;14.1;;
PIURA;HUANCABAMBA;16.4;20.4;13.7;91;24.2;2025;15;16.3;20.5;13.2;88.3;11;;
PIURA;MORROPON;22.8;26.8;19.8;88;20.5;2025;15;23;27.6;19.5;81.2;10.3;TOTAL;2
PIURA;PAITA;23.9;27.8;21.4;84.2;3.6;2025;15;24.6;29.4;21.7;75.8;3.7;TOTAL;2
PIURA;PIURA;24.3;28.9;21.1;83.9;5;2025;15;25.4;31.1;21.6;73.4;7;TOTAL;32
PIURA;SECHURA;23.1;27.1;20.8;86;2.9;2025;15;24.1;29;21.2;77.7;3.2;TOTAL;2
PIURA;SULLANA;24.4;29;21.5;84.3;27.4;2025;15;25.1;30.4;21.6;75.3;9.7;TOTAL;6
PIURA;TALARA;24.5;28.7;21.8;82.6;18.3;2025;15;24.8;29.6;21.8;74.7;4.3;TOTAL;1
PIURA;AYABACA;18.7;23;15.7;87.6;14.5;2025;16;18.4;22.7;15.2;87.1;7.3;;
PIURA;HUANCABAMBA;16.5;21;13;87.5;4.5;2025;16;16.2;20.6;12.9;87.3;6.5;;
PIURA;MORROPON;22.3;26.6;19;83.6;3.7;2025;16;22.9;27.7;19.1;80;3.5;TOTAL;2
PIURA;PAITA;23.8;28.7;20.8;76;1.1;2025;16;24.2;29.3;21.2;75.5;1.2;TOTAL;1
PIURA;PIURA;24;29.3;20.3;77.2;1.1;2025;16;25.2;31.2;21.1;72.3;2;TOTAL;15
PIURA;SECHURA;23.1;27.9;20.1;78.8;0.9;2025;16;23.6;28.6;20.7;77.9;1.2;TOTAL;3
PIURA;SULLANA;24.2;29.3;20.6;77.7;1.1;2025;16;25;30.6;21.2;73.9;2.4;TOTAL;9
PIURA;TALARA;24.3;29.3;21.2;75.1;0.9;2025;16;24.6;29.7;21.5;73.9;1.3;;
PIURA;AYABACA;18.4;22.3;15.7;89.7;64.7;2025;17;18.3;22.6;15.2;87.1;7.9;;
PIURA;HUANCABAMBA;16.4;20.2;13.7;89.7;18.5;2025;17;16.2;20.5;12.9;87.4;6.8;;
PIURA;MORROPON;22.6;26.7;19.3;81.7;6.5;2025;17;22.7;27.5;18.9;79.8;4.6;TOTAL;1
PIURA;PAITA;24.4;29.4;21.3;71.8;1.3;2025;17;24;28.9;21;75.5;1.4;TOTAL;2
PIURA;PIURA;24.7;29.9;20.8;73;3.6;2025;17;24.9;30.8;20.8;72.3;2;TOTAL;21
PIURA;SECHURA;23.3;27.9;20.4;77;1.5;2025;17;23.3;28.2;20.4;78.1;1.4;;
PIURA;SULLANA;24.8;29.5;21.1;74.1;9.2;2025;17;24.9;30.4;21.1;73.7;2.6;TOTAL;5
PIURA;TALARA;24.7;29.6;21.6;71.5;3.8;2025;17;24.4;29.5;21.3;73.8;1.4;TOTAL;1
PIURA;AYABACA;17.9;21.8;15.1;90.6;68.6;2025;18;18.4;22.8;15.1;85.9;4.7;;
PIURA;HUANCABAMBA;15.8;19.6;12.7;91.3;30.2;2025;18;16.2;20.7;12.8;86.5;4.7;;
PIURA;MORROPON;21.7;25.9;18.5;83.3;25;2025;18;22.6;27.6;18.7;79.1;2.1;;
PIURA;PAITA;23.1;27.5;20.4;73.8;5.8;2025;18;23.8;28.9;20.7;75.6;1.2;TOTAL;1
PIURA;PIURA;23.3;28.3;19.9;76.5;15.9;2025;18;24.7;30.9;20.5;72;1.3;TOTAL;14
PIURA;SECHURA;22.2;26;19.8;78.5;6.6;2025;18;23.1;28;20.2;78.1;1.2;TOTAL;1
PIURA;SULLANA;23.8;28.9;20.2;74.4;27.7;2025;18;24.8;30.6;20.8;72.8;1.4;TOTAL;6
PIURA;TALARA;23.7;28.5;20.8;72.3;13.7;2025;18;24.2;29.6;21;73.6;1.3;TOTAL;2
PIURA;AYABACA;18;22.2;14.8;;25.6;2025;19;18.5;23.1;15.1;84.6;6.4;;
PIURA;HUANCABAMBA;15.9;20;12.6;;23.7;2025;19;16.3;20.9;12.7;85.4;7.3;;
PIURA;MORROPON;21.8;26.2;18.1;;29.7;2025;19;22.5;27.7;18.4;78.4;3.9;TOTAL;3
PIURA;PAITA;23.1;28.2;19.8;;7.1;2025;19;23.4;28.5;20.4;76;2.1;;
PIURA;PIURA;23.5;29.1;19.5;;11.6;2025;19;24.4;30.7;20.1;71.7;2.8;TOTAL;14
PIURA;SECHURA;21.5;25.5;19.2;;10.5;2025;19;22.8;27.7;19.9;78.1;2;TOTAL;1
PIURA;SULLANA;24;29.4;20;;4.9;2025;19;24.7;30.7;20.5;72.1;3;TOTAL;8
PIURA;TALARA;24;29.4;20.7;;7.5;2025;19;24;29.4;20.8;73.7;2.5;TOTAL;1
PIURA;AYABACA;18.2;22.7;15.1;;41.1;2025;20;18.4;23.1;14.9;84;4.2;;
PIURA;HUANCABAMBA;15.9;20.5;12.4;;10.5;2025;20;16.1;20.8;12.5;84.7;3.9;;
PIURA;MORROPON;22;27.2;17.9;;9.9;2025;20;22.1;27.3;18;78.3;2.1;;
PIURA;PAITA;23;28.4;20.1;;3.3;2025;20;23.1;28.1;20;76.1;1.5;;
PIURA;PIURA;24;30.4;19.6;;4.1;2025;20;24;30.3;19.7;71.8;1;TOTAL;15
PIURA;SECHURA;22;27;19.1;;2.2;2025;20;22.4;27.2;19.6;78.3;1;;
PIURA;SULLANA;24.3;30.2;20.3;;12.7;2025;20;24.3;30.4;20.1;71.8;1.2;TOTAL;9
PIURA;TALARA;23.8;29.2;20.7;;7.2;2025;20;23.6;29.1;20.4;73.8;1.1;TOTAL;1
PIURA;AYABACA;18.4;22.9;15.1;;26.3;2025;21;18.1;22.7;14.7;84.4;4.3;;
PIURA;HUANCABAMBA;16.3;20.8;13;;9.2;2025;21;15.9;20.5;12.4;85.4;4.7;;
PIURA;MORROPON;21.9;26.7;17.9;;5.8;2025;21;21.7;26.9;17.6;78.1;2.4;TOTAL;2
PIURA;PAITA;22.9;27.9;19.7;;1.8;2025;21;22.6;27.6;19.6;76.5;1.5;TOTAL;1
PIURA;PIURA;23.7;29.6;19.2;;1.9;2025;21;23.5;29.7;19.2;71.8;1.5;TOTAL;12
PIURA;SECHURA;22;26.6;19.2;;2;2025;21;22;26.7;19.2;78.7;1.5;;
PIURA;SULLANA;24.2;29.8;19.8;;2.8;2025;21;23.9;30;19.6;71.5;1.9;TOTAL;8
PIURA;TALARA;23.5;28.9;20.3;;4.5;2025;21;23.2;28.7;19.9;73.9;2.1;;
PIURA;AYABACA;18.6;23.1;15.5;;8.1;2025;22;18;22.9;14.5;82.6;3.2;;
PIURA;HUANCABAMBA;16.3;20.8;13.1;;1;2025;22;15.8;20.6;12;84;3.9;;
PIURA;MORROPON;22;27.1;17.9;;1.6;2025;22;21.5;26.8;17.3;77.5;1.4;TOTAL;1
PIURA;PAITA;22.7;27.7;19.7;;0.3;2025;22;22.2;27.2;19.2;76.8;1;;
PIURA;PIURA;23.7;29.9;19.2;;0.7;2025;22;23.2;29.5;18.8;71.7;1;TOTAL;17
PIURA;SECHURA;21.9;26.6;19;;0.3;2025;22;21.6;26.3;18.8;78.7;0.8;TOTAL;1
PIURA;SULLANA;24.2;30.1;19.8;;0.3;2025;22;23.6;29.9;19.2;71.1;0.8;TOTAL;3
PIURA;TALARA;23.3;28.8;20.1;;0.7;2025;22;22.8;28.4;19.5;74;0.7;;
PIURA;AYABACA;18.1;23.3;14;79.7;6;2025;23;18.1;23.1;14.3;81.3;2.4;;
PIURA;HUANCABAMBA;15.7;21.2;11.4;80.4;1.3;2025;23;15.7;20.8;11.8;83;3.4;;
PIURA;MORROPON;21.5;27;17;77.1;1.2;2025;23;21.3;26.8;17;77.1;1.1;;
PIURA;PAITA;22.5;27.6;19.6;77.7;0.2;2025;23;22;26.9;19;77.2;0.7;;
PIURA;PIURA;23.4;29.6;19;72;0.4;2025;23;23;29.3;18.6;71.9;0.6;TOTAL;7
PIURA;SECHURA;21.9;26.5;19.2;78.8;0.3;2025;23;21.4;26.1;18.7;79;0.8;TOTAL;1
PIURA;SULLANA;23.7;29.7;19.3;71.9;0;2025;23;23.4;29.8;19;70.9;0.5;TOTAL;7
PIURA;TALARA;22.9;28.4;19.6;75.6;0;2025;23;22.6;28.2;19.3;74.3;0.5;TOTAL;2
PIURA;AYABACA;17.9;22.2;14.8;86;11;2025;24;18;23.2;14;79.6;2.6;;
PIURA;HUANCABAMBA;15.7;19.9;12.5;87.1;3.6;2025;24;15.6;20.9;11.4;81.5;3.1;TOTAL;1
PIURA;MORROPON;21.4;26;17.6;79.5;4.5;2025;24;20.9;26.4;16.5;76.9;1.4;;
PIURA;PAITA;22.4;27.4;19.6;78.5;0.4;2025;24;21.5;26.4;18.5;77.7;0.5;;
PIURA;PIURA;23.3;28.8;19.4;73.6;0.8;2025;24;22.5;28.9;18.1;72;0.9;TOTAL;8
PIURA;SECHURA;22;26.2;19.5;80;1.8;2025;24;21;25.6;18.3;79.1;0.7;TOTAL;2
PIURA;SULLANA;23.5;29.2;19.6;73.2;0.4;2025;24;23;29.4;18.5;71;0.9;TOTAL;4
PIURA;TALARA;22.6;28;19.6;77;0.5;2025;24;22.1;27.8;18.8;74.8;0.8;;
PIURA;AYABACA;17.9;22.3;14.8;84.6;12.1;2025;25;17.9;23.1;14.1;79.5;1.6;;
PIURA;HUANCABAMBA;15.5;20.2;12.3;85.6;3.9;2025;25;15.5;20.8;11.5;81.1;2.2;TOTAL;1
PIURA;MORROPON;20.3;24.8;17.1;83.2;4.8;2025;25;20.7;26;16.5;77.5;1.2;TOTAL;1
PIURA;PAITA;21.5;25.6;18.9;78.8;0.7;2025;25;21.3;26;18.4;78;0.7;;
PIURA;PIURA;21.7;26.7;18.3;79.1;2.6;2025;25;22.2;28.3;18;72.8;0.6;TOTAL;15
PIURA;SECHURA;20.7;24.3;18.6;83.1;2.6;2025;25;20.8;25.2;18.2;79.5;0.7;;
PIURA;SULLANA;22.5;27.8;18.6;74.5;1.8;2025;25;22.8;29.1;18.3;71.2;0.5;TOTAL;6
PIURA;TALARA;22.2;27;19.2;75.5;1.7;2025;25;22;27.6;18.7;74.8;0.7;;
PIURA;AYABACA;17.6;22.5;14;83.4;6;2025;26;17.8;23.2;13.9;78.5;1.6;;
PIURA;HUANCABAMBA;15.4;20.5;11.4;84.1;1.4;2025;26;15.4;20.9;11.2;80.3;1.9;;
PIURA;MORROPON;20.3;25.4;16.4;80.5;1.5;2025;26;20.5;25.9;16.2;77.5;0.8;;
PIURA;PAITA;21.4;26.5;18.7;78.7;0.6;2025;26;21.1;25.9;18.1;78.1;0.4;;
PIURA;PIURA;22.1;28.2;18.3;75.1;0.5;2025;26;22;28.2;17.7;72.8;0.5;TOTAL;6
PIURA;SECHURA;20.9;25.4;18.4;80.6;0.4;2025;26;20.6;25.1;17.9;79.6;0.6;TOTAL;1
PIURA;SULLANA;22.6;28.7;18.6;73.6;0.5;2025;26;22.6;29;18.1;71.2;0.5;TOTAL;1
PIURA;TALARA;21.9;27.4;18.9;76.7;0.4;2025;26;21.7;27.3;18.4;75;0.5;;
PIURA;AYABACA;17.7;22.5;14.2;79;4.8;2025;27;17.8;23.4;13.6;77.3;1.4;;
PIURA;HUANCABAMBA;15.1;20.3;11.4;80.1;1;2025;27;15.3;21;10.9;79.2;1.7;;
PIURA;MORROPON;20.7;25.9;16.7;77.8;0.4;2025;27;20.2;25.8;15.9;77.3;0.8;;
PIURA;PAITA;21.3;26;18.5;78.6;0.3;2025;27;20.8;25.6;17.9;78.3;0.4;;
PIURA;PIURA;22.2;28.3;18;73.8;0.2;2025;27;21.8;28;17.5;72.9;0.3;TOTAL;9
PIURA;SECHURA;20.8;25.3;18.2;80;0.7;2025;27;20.3;24.8;17.7;79.7;0.4;;
PIURA;SULLANA;22.8;29;18.4;71.8;0;2025;27;22.3;28.9;17.8;71.3;0.3;TOTAL;1
PIURA;TALARA;22.1;27.6;18.8;74.9;0.1;2025;27;21.5;27.1;18.1;75.1;0.4;;
PIURA;AYABACA;17.2;23.3;12.6;74.2;2.3;2025;28;17.8;23.4;13.6;76.8;1.9;TOTAL;2
PIURA;HUANCABAMBA;14.6;20.8;9.5;75.6;0.4;2025;28;15.3;21.1;10.9;78.6;2;;
PIURA;MORROPON;19.7;25.5;15;75.9;0.2;2025;28;20.1;25.7;15.7;77;1.1;;
PIURA;PAITA;20.7;25.3;17.7;77.1;0;2025;28;20.5;25.3;17.5;78.3;1.2;;
PIURA;PIURA;21.3;27.6;17;72.8;0;2025;28;21.5;27.8;17.2;72.7;1.1;TOTAL;6
PIURA;SECHURA;20;24.4;17.4;79.6;0.1;2025;28;20;24.5;17.4;79.5;0.9;TOTAL;1
PIURA;SULLANA;21.9;28.2;17.2;70.8;0;2025;28;22.1;28.8;17.5;70.8;1;TOTAL;6
PIURA;TALARA;21.4;26.7;17.9;74.1;0;2025;28;21.2;26.9;17.8;75;0.8;;
PIURA;AYABACA;18.3;24.7;13.3;70.9;2.2;2025;29;17.8;23.6;13.5;75.5;1;;
PIURA;HUANCABAMBA;15.8;21.9;10.9;73.2;0.2;2025;29;15.3;21.2;10.7;77.5;1.5;;
PIURA;MORROPON;20.1;26;15.3;74.4;0.2;2025;29;19.9;25.6;15.5;76.8;0.5;;
PIURA;PAITA;20.5;25.2;17.4;77;0.1;2025;29;20.3;25.1;17.3;78.4;0.4;;
PIURA;PIURA;21.5;27.9;16.9;71.7;0.1;2025;29;21.3;27.7;17;72.8;0.3;TOTAL;5
PIURA;SECHURA;20;24.4;17.4;78.6;0.2;2025;29;19.8;24.4;17.2;79.5;0.5;;
PIURA;SULLANA;22.1;29;16.9;69.1;0;2025;29;22;28.7;17.3;70.7;0.2;TOTAL;4
PIURA;TALARA;21.2;27;17.5;73.1;0;2025;29;21.1;26.8;17.6;75;0.2;;
PIURA;AYABACA;18.5;25.2;13.3;69.2;2.2;2025;30;18;23.9;13.6;74.8;1;;
PIURA;HUANCABAMBA;15.9;22.1;10.6;73;0.3;2025;30;15.4;21.4;10.9;76.8;2;;
PIURA;MORROPON;20.9;27.1;15.6;71.7;0.4;2025;30;20;25.7;15.6;76.9;0.6;TOTAL;1
PIURA;PAITA;20.6;25.9;17.2;77.3;0.1;2025;30;20.3;25.1;17.3;78.5;0.2;;
PIURA;PIURA;22;29.1;17;69.7;0;2025;30;21.3;27.7;17;73;0.2;TOTAL;2
PIURA;SECHURA;20.3;25.1;17.4;78;0.4;2025;30;19.8;24.3;17.2;79.6;0.2;;
PIURA;SULLANA;22.6;29.9;17.3;67.6;0;2025;30;22;28.7;17.3;70.8;0.2;TOTAL;2
PIURA;TALARA;21.4;27.5;17.6;72.7;0;2025;30;21;26.8;17.6;75.1;0.2;;
PIURA;AYABACA;18.9;25.1;14.6;71.7;6.8;2025;31;17.9;24.1;13.2;73.8;1;;
PIURA;HUANCABAMBA;16.3;22.3;11.9;75.1;2.3;2025;31;15.4;21.6;10.5;75.6;1.2;;
PIURA;MORROPON;21.2;27;16.5;72.4;2.5;2025;31;19.7;25.5;15.2;76.6;0.8;;
PIURA;PAITA;20.6;25.4;17.6;77.9;0.4;2025;31;20;24.8;17.1;78.5;0.2;;
PIURA;PIURA;22.1;28.8;17.4;70.5;0.5;2025;31;21.1;27.5;16.7;72.9;0.3;TOTAL;4
PIURA;SECHURA;20.3;25;17.5;78.7;0.9;2025;31;19.6;24.1;16.9;79.4;0.4;;
PIURA;SULLANA;22.7;29.7;17.8;68.4;0.8;2025;31;21.7;28.6;17;70.8;0.1;TOTAL;2
PIURA;TALARA;21.4;27.1;17.9;73.8;0.2;2025;31;20.8;26.6;17.3;75.1;0.1;;
PIURA;AYABACA;18.2;24;14;73.2;7.4;2025;32;18;24.3;13.3;72.9;1;;
PIURA;HUANCABAMBA;15.6;21.5;10.8;74.9;4.9;2025;32;15.5;21.7;10.7;75.1;1.3;;
PIURA;MORROPON;20.6;26.2;16.2;75.1;4.2;2025;32;19.8;25.8;15.2;76;0.6;TOTAL;2
PIURA;PAITA;20.4;25.3;17.3;79.5;0.7;2025;32;20;24.9;17;78;0.2;;
PIURA;PIURA;21.7;27.8;17.2;73.1;0.8;2025;32;21.1;27.8;16.6;72.2;0.2;TOTAL;3
PIURA;SECHURA;20;24.6;17.3;80.8;1;2025;32;19.6;24.3;16.9;78.8;0.1;;
PIURA;SULLANA;22.4;28.8;17.8;70.9;0.6;2025;32;21.8;28.9;17;70;0.1;TOTAL;4
PIURA;TALARA;21.3;26.8;18;75.5;0.7;2025;32;20.8;26.7;17.3;74.7;0.1;TOTAL;1
PIURA;AYABACA;18.4;24;14.2;72.7;5.5;2025;33;18.1;24.4;13.3;73.2;0.9;TOTAL;1
PIURA;HUANCABAMBA;15.7;21.1;11.7;77.4;4;2025;33;15.6;21.8;10.7;75.4;1.6;;
PIURA;MORROPON;20.6;26.3;16;73.6;4;2025;33;20;25.9;15.2;76;0.7;;
PIURA;PAITA;20.4;25.5;17.2;78.1;0.9;2025;33;20;25;17;78.2;0.2;TOTAL;1
PIURA;PIURA;21.7;28.3;17;71.2;1.3;2025;33;21.2;27.9;16.7;72.2;0.2;;
PIURA;SECHURA;20;24.5;17.2;79.1;0.6;2025;33;19.6;24.4;16.9;78.8;0.2;;
PIURA;SULLANA;22.3;29.1;17.4;69.6;0.7;2025;33;21.9;28.9;17.1;70.2;0.2;TOTAL;8
PIURA;TALARA;21.1;27.1;17.5;74.6;0.3;2025;33;20.8;26.7;17.3;75;0.1;;
PIURA;AYABACA;18.5;24.7;13.7;72.3;3.4;2025;34;18.1;24.4;13.3;73;0.8;;
PIURA;HUANCABAMBA;16;21.9;11.2;76.3;1.9;2025;34;15.7;21.9;10.8;75.2;1.3;;
PIURA;MORROPON;20.3;26.1;15.5;73.2;0.9;2025;34;20;25.9;15.3;75.9;0.8;;
PIURA;PAITA;20.2;25.2;17.3;76.8;0;2025;34;19.9;25;16.9;78.1;0.2;TOTAL;1
PIURA;PIURA;21.5;27.9;16.9;70.3;0.3;2025;34;21.2;27.9;16.7;72;0.4;TOTAL;4
PIURA;SECHURA;19.8;24.4;17.1;77.7;0.9;2025;34;19.5;24.4;16.8;78.8;0.4;;
PIURA;SULLANA;22;28.7;17.2;68.7;0.1;2025;34;21.9;29;17.1;70;0.2;TOTAL;1
PIURA;TALARA;20.9;26.8;17.4;73.4;0.1;2025;34;20.7;26.7;17.2;74.8;0.1;;
PIURA;AYABACA;18.4;25.1;13.4;68.1;3.3;2025;35;18.2;24.4;13.6;73.8;0.9;;
PIURA;HUANCABAMBA;16;22.5;10.8;70.4;1.6;2025;35;15.8;21.9;11.1;75.8;2;;
PIURA;MORROPON;20;26.3;14.9;71.8;0.5;2025;35;20;26;15.4;76;1.1;TOTAL;1
PIURA;PAITA;19.9;25.1;16.6;76.2;0;2025;35;20;25.1;16.9;78;0.2;;
PIURA;PIURA;21.1;28;16.2;70;0.1;2025;35;21.3;28;16.7;71.8;0.3;TOTAL;2
PIURA;SECHURA;19.5;24.4;16.6;77.2;0.2;2025;35;19.6;24.5;16.8;78.5;0.4;;
PIURA;SULLANA;21.7;28.8;16.5;68.2;0;2025;35;21.9;29.1;17.1;69.9;0.1;TOTAL;4
PIURA;TALARA;20.7;26.8;16.9;72.6;0;2025;35;20.7;26.7;17.2;74.8;0.1;;
PIURA;AYABACA;18.5;25.2;13.3;68.7;6.4;2025;36;18.2;24.3;13.6;74.5;2.2;;
PIURA;HUANCABAMBA;15.9;22.4;10.8;72.7;2.5;2025;36;15.9;21.8;11.1;76.4;3.8;;
PIURA;MORROPON;20.1;26.5;14.9;70.6;1.1;2025;36;20.2;26.2;15.5;75.8;1.6;;
PIURA;PAITA;19.6;24.9;16.4;75.8;0.1;2025;36;20.1;25.2;17;77.8;0.4;;
PIURA;PIURA;21.1;28;16;68.7;0.4;2025;36;21.5;28.3;16.9;71.4;0.5;TOTAL;1
PIURA;SECHURA;19.2;24.2;16.2;76.9;0.7;2025;36;19.7;24.7;16.8;78.4;0.5;;
PIURA;SULLANA;21.7;28.9;16.6;67;0.5;2025;36;22.1;29.3;17.3;69.6;0.5;TOTAL;6
PIURA;TALARA;20.6;26.8;16.9;71.9;0.7;2025;36;20.9;26.8;17.3;74.7;0.4;;
PIURA;AYABACA;19;25.7;14.3;67.9;6.5;2025;37;18.3;24.4;13.6;74.7;3;;
PIURA;HUANCABAMBA;16.4;22.6;11.9;73.1;3.6;2025;37;15.9;21.9;11.2;76.7;5;;
PIURA;MORROPON;20.6;27;15.6;69.9;2;2025;37;20.3;26.3;15.6;75.5;2.1;;
PIURA;PAITA;19.9;25.3;16.6;75.6;0.1;2025;37;20.1;25.3;17;77.5;0.4;;
PIURA;PIURA;21.5;28.7;16.4;67.9;0.2;2025;37;21.5;28.4;16.9;71.1;0.7;TOTAL;6
PIURA;SECHURA;19.5;24.6;16.4;77;0.7;2025;37;19.7;24.8;16.8;78.3;0.8;;
PIURA;SULLANA;22.2;29.6;17.1;66.4;1.1;2025;37;22.2;29.4;17.4;69.4;0.6;TOTAL;6
PIURA;TALARA;20.8;26.9;17.2;71.7;2;2025;37;20.9;26.9;17.4;74.4;0.4;;
PIURA;AYABACA;19;25.1;14.3;71.4;6.1;2025;38;18.3;24.2;13.8;76.2;1.7;;
PIURA;HUANCABAMBA;16.5;22.4;12;75.3;6.2;2025;38;16;21.8;11.5;77.8;2.7;;
PIURA;MORROPON;21.7;28.1;16.5;69.7;0.7;2025;38;20.5;26.4;15.8;75.7;1.4;;
PIURA;PAITA;20.7;26.3;17.5;76.1;0.3;2025;38;20.3;25.6;17.2;77.2;0.9;;
PIURA;PIURA;22.7;30.1;17.4;67.4;0.2;2025;38;21.7;28.7;17.1;71;0.6;TOTAL;2
PIURA;SECHURA;20.3;25.8;17.2;77;0.2;2025;38;19.8;24.9;16.9;78.3;0.6;;
PIURA;SULLANA;23.3;30.8;18.1;65.8;0.3;2025;38;22.4;29.6;17.6;69.2;0.8;TOTAL;1
PIURA;TALARA;21.8;28.2;18.1;71.6;0.8;2025;38;21.1;27.2;17.6;74.2;0.6;;
PIURA;AYABACA;18.9;24.8;14.9;76.1;14.3;2025;39;18.2;23.9;14;77.7;2.2;;
PIURA;HUANCABAMBA;16.6;22.2;12.7;78.4;5.9;2025;39;16;21.5;11.7;79.4;3.6;;
PIURA;MORROPON;21.1;27.5;16.5;73.9;3.9;2025;39;20.5;26.5;15.9;75.6;1.2;;
PIURA;PAITA;20.6;26.1;17.7;77;1.2;2025;39;20.3;25.5;17.2;77.3;0.4;;
PIURA;PIURA;22.2;29.6;17.5;70.4;0.4;2025;39;21.7;28.7;17;70.9;0.4;TOTAL;2
PIURA;SECHURA;20.3;25.6;17.4;77.4;1.5;2025;39;19.8;25;16.9;78.1;0.6;;
PIURA;SULLANA;22.7;30.8;17.9;68.6;1.5;2025;39;22.4;29.6;17.6;69.3;0.4;TOTAL;3
PIURA;TALARA;21.2;27.8;17.9;74.2;2.2;2025;39;21.1;27.1;17.6;74.2;0.3;;
PIURA;AYABACA;18.4;23.5;14.6;77.6;10;2025;40;18.3;23.9;14.1;78;2;;
PIURA;HUANCABAMBA;16.2;21.2;12.2;79.9;10.5;2025;40;16;21.5;11.8;80.3;3.7;;
PIURA;MORROPON;21.5;27.4;16.8;73.9;4.9;2025;40;20.7;26.6;16;75.4;1.3;TOTAL;2
